AGI;abscisic_acid;auxin;brassinosteroid;cytokinin;ethylene;gibberellin;jasmonic_acid;salicylic_acid;summary;summary_detailed;pieVec
AT4G15530;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G17720;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G19050;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G22340;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G25500;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G26770;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G27450;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G30160;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G32180;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G32285;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G37580;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G37870;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G04430;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G19770;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G19780;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G43830;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G45510;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G45550;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G52040;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G52300;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G56010;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G56330;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G58350;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G58950;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G61790;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G64813;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
ATMG01090;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G02120;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G04370;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G18570;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G22190;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G26830;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G54490;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G56160;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G62740;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G69670;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G73500;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G74710;0;0;0;0;1;0;0;1;multiple;ethylene,salicylic acid;piechart: valuelist="0,0,0,0,1,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G75830;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G78080;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G25490;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G26070;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G27050;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G39760;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G44950;0;0;0;0;1;0;0;1;multiple;ethylene,salicylic acid;piechart: valuelist="0,0,0,0,1,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G03740;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G15356;0;0;0;0;1;0;1;0;multiple;ethylene,jasmonic acid;piechart: valuelist="0,0,0,0,1,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G18910;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G18980;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G23240;0;0;0;0;1;0;1;0;multiple;ethylene,jasmonic acid;piechart: valuelist="0,0,0,0,1,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G43700;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G54720;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G13620;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G27440;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G38130;0;0;0;0;1;0;1;0;multiple;ethylene,jasmonic acid;piechart: valuelist="0,0,0,0,1,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G39780;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G05170;0;0;0;0;1;0;1;0;multiple;ethylene,jasmonic acid;piechart: valuelist="0,0,0,0,1,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G19000;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G21010;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G25350;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G40990;0;0;0;0;1;0;0;1;multiple;ethylene,salicylic acid;piechart: valuelist="0,0,0,0,1,0,0,1" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G44210;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G44790;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G54190;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G61600;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
EER2;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
EIN6;0;0;0;0;1;0;0;0;ethylene;ethylene;piechart: valuelist="0,0,0,0,1,0,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G02400;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G15550;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G44090;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G50960;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G60980;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G65620;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G78440;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G79460;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G80330;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G80340;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G02780;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G08150;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G21200;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G21690;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G25420;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G25900;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G51810;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G26420;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G56300;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G37630;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G05120;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G63010;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G27320;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G01060;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G14920;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G22770;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G66350;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G01570;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G04240;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G06050;0;0;0;0;0;1;1;0;multiple;gibberellin,jasmonic acid;piechart: valuelist="0,0,0,0,0,1,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G01530;0;0;0;0;0;1;1;0;multiple;gibberellin,jasmonic acid;piechart: valuelist="0,0,0,0,0,1,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G03450;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G27810;0;0;0;0;0;1;1;0;multiple;gibberellin,jasmonic acid;piechart: valuelist="0,0,0,0,0,1,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G61850;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G24210;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G16260;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G17490;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G17690;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G40350;0;0;0;0;0;1;1;0;multiple;gibberellin,jasmonic acid;piechart: valuelist="0,0,0,0,0,1,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT5G48170;0;0;0;0;0;1;0;0;gibberellin;gibberellin;piechart: valuelist="0,0,0,0,0,1,0,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT1G19640;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G29980;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G43710;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT2G44810;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G11170;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT3G45140;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
AT4G03560;0;0;0;0;0;0;1;0;jasmonic acid;jasmonic acid;piechart: valuelist="0,0,0,0,0,0,1,0" colorlist="#00CCCC,#0066CC,#6600CC,#CC00CC,#CC0000,#CC6600,#CCCC00,#00CC00" labellist=""
